Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/18/2020 02:15:00,WEST,61752,10.35,-0.28,-0.55
02/18/2020 02:20:00,CAPITL,61757,14.08,0.66,-3.14
02/18/2020 02:20:00,CENTRL,61754,10.77,0.09,-0.4
02/18/2020 02:20:00,DUNWOD,61760,13.4,0.81,-2.31
02/18/2020 02:20:00,GENESE,61753,10.4,-0.17,-0.29
02/18/2020 02:20:00,H Q,61844,10.03,-0.25,0
02/18/2020 02:20:00,HUD VL,61758,13.33,0.75,-2.3
02/18/2020 02:20:00,LONGIL,61762,13.75,1.16,-2.31
02/18/2020 02:20:00,MHK VL,61756,10.99,0.3,-0.42
02/18/2020 02:20:00,MILLWD,61759,13.4,0.78,-2.34
02/18/2020 02:20:00,N.Y.C.,61761,13.48,0.89,-2.31
02/18/2020 02:20:00,NORTH,61755,10.06,-0.22,0
02/18/2020 02:20:00,NPX,61845,16.21,0.69,-5.24
02/18/2020 02:20:00,O H,61846,10.16,-0.49,-0.37
02/18/2020 02:20:00,PJM,61847,11.97,0.27,-1.42
02/18/2020 02:20:00,WEST,61752,10.36,-0.3,-0.38
02/18/2020 02:25:00,CAPITL,61757,15.33,0.64,-4.64
02/18/2020 02:25:00,CENTRL,61754,10.72,0.09,-0.58
02/18/2020 02:25:00,DUNWOD,61760,14.25,0.79,-3.41
02/18/2020 02:25:00,GENESE,61753,10.34,-0.14,-0.43
02/18/2020 02:25:00,H Q,61844,9.8,-0.24,0
02/18/2020 02:25:00,HUD VL,61758,14.17,0.72,-3.4
02/18/2020 02:25:00,LONGIL,61762,14.59,1.13,-3.41
02/18/2020 02:25:00,MHK VL,61756,10.95,0.29,-0.62
02/18/2020 02:25:00,MILLWD,61759,14.27,0.76,-3.46
02/18/2020 02:25:00,N.Y.C.,61761,14.33,0.87,-3.41
02/18/2020 02:25:00,NORTH,61755,9.82,-0.22,0
02/18/2020 02:25:00,NPX,61845,17.25,0.67,-6.54
02/18/2020 02:25:00,O H,61846,10.16,-0.44,-0.55
02/18/2020 02:25:00,PJM,61847,12.41,0.26,-2.1
02/18/2020 02:25:00,WEST,61752,10.34,-0.26,-0.56
02/18/2020 02:30:00,CAPITL,61757,14.09,0.66,-3.2
02/18/2020 02:30:00,CENTRL,61754,10.73,0.09,-0.4
02/18/2020 02:30:00,DUNWOD,61760,13.4,0.81,-2.35
02/18/2020 02:30:00,GENESE,61753,10.38,-0.15,-0.3
02/18/2020 02:30:00,H Q,61844,9.99,-0.25,0
02/18/2020 02:30:00,HUD VL,61758,13.33,0.75,-2.34
02/18/2020 02:30:00,LONGIL,61762,13.75,1.16,-2.35
02/18/2020 02:30:00,MHK VL,61756,10.96,0.3,-0.42
02/18/2020 02:30:00,MILLWD,61759,13.4,0.78,-2.38
02/18/2020 02:30:00,N.Y.C.,61761,13.48,0.89,-2.35
02/18/2020 02:30:00,NORTH,61755,10,-0.24,0
02/18/2020 02:30:00,NPX,61845,16.22,0.69,-5.29
02/18/2020 02:30:00,O H,61846,10.16,-0.46,-0.38
02/18/2020 02:30:00,PJM,61847,11.95,0.27,-1.45
02/18/2020 02:30:00,WEST,61752,10.35,-0.28,-0.38
02/18/2020 02:35:00,CAPITL,61757,14.31,0.65,-3.43
02/18/2020 02:35:00,CENTRL,61754,10.76,0.09,-0.43
02/18/2020 02:35:00,DUNWOD,61760,13.57,0.82,-2.52
02/18/2020 02:35:00,GENESE,61753,10.38,-0.17,-0.32
02/18/2020 02:35:00,H Q,61844,9.99,-0.25,0
02/18/2020 02:35:00,HUD VL,61758,13.49,0.75,-2.51
02/18/2020 02:35:00,LONGIL,61762,13.91,1.16,-2.52
02/18/2020 02:35:00,MHK VL,61756,10.98,0.3,-0.45
02/18/2020 02:35:00,MILLWD,61759,13.57,0.78,-2.56
02/18/2020 02:35:00,N.Y.C.,61761,13.64,0.89,-2.52
02/18/2020 02:35:00,NORTH,61755,10,-0.23,0
02/18/2020 02:35:00,NPX,61845,16.23,0.69,-5.31
02/18/2020 02:35:00,O H,61846,10.16,-0.48,-0.41
02/18/2020 02:35:00,PJM,61847,12.06,0.28,-1.55
02/18/2020 02:35:00,WEST,61752,10.35,-0.3,-0.41
02/18/2020 02:40:00,CAPITL,61757,13.62,0.66,-2.64
02/18/2020 02:40:00,CENTRL,61754,10.74,0.09,-0.33
02/18/2020 02:40:00,DUNWOD,61760,13.07,0.81,-1.94
02/18/2020 02:40:00,GENESE,61753,10.4,-0.17,-0.25
02/18/2020 02:40:00,H Q,61844,10.07,-0.25,0
02/18/2020 02:40:00,HUD VL,61758,13,0.75,-1.94
02/18/2020 02:40:00,LONGIL,61762,13.41,1.15,-1.94
02/18/2020 02:40:00,MHK VL,61756,10.96,0.3,-0.35
02/18/2020 02:40:00,MILLWD,61759,13.07,0.78,-1.97
02/18/2020 02:40:00,N.Y.C.,61761,13.16,0.9,-1.94
02/18/2020 02:40:00,NORTH,61755,10.08,-0.24,0
02/18/2020 02:40:00,NPX,61845,15.64,0.69,-4.64
02/18/2020 02:40:00,O H,61846,10.16,-0.47,-0.32
02/18/2020 02:40:00,PJM,61847,11.79,0.28,-1.2
02/18/2020 02:40:00,WEST,61752,10.34,-0.29,-0.32
02/18/2020 02:45:00,CAPITL,61757,13.61,0.66,-2.65
02/18/2020 02:45:00,CENTRL,61754,10.73,0.09,-0.33
02/18/2020 02:45:00,DUNWOD,61760,13.05,0.8,-1.95
02/18/2020 02:45:00,GENESE,61753,10.41,-0.14,-0.25
02/18/2020 02:45:00,H Q,61844,10.06,-0.25,0
02/18/2020 02:45:00,HUD VL,61758,12.98,0.74,-1.94
02/18/2020 02:45:00,LONGIL,61762,13.39,1.14,-1.95
02/18/2020 02:45:00,MHK VL,61756,10.94,0.29,-0.35
02/18/2020 02:45:00,MILLWD,61759,13.05,0.77,-1.97
02/18/2020 02:45:00,N.Y.C.,61761,13.13,0.89,-1.94
02/18/2020 02:45:00,NORTH,61755,10.07,-0.24,0
02/18/2020 02:45:00,NPX,61845,15.63,0.69,-4.64
02/18/2020 02:45:00,O H,61846,10.17,-0.45,-0.32
02/18/2020 02:45:00,PJM,61847,11.76,0.26,-1.2
02/18/2020 02:45:00,WEST,61752,10.34,-0.28,-0.32
02/18/2020 02:50:00,CAPITL,61757,12.2,0.68,-1.03
02/18/2020 02:50:00,CENTRL,61754,10.7,0.08,-0.13
02/18/2020 02:50:00,DUNWOD,61760,12.05,0.81,-0.76
02/18/2020 02:50:00,GENESE,61753,10.43,-0.15,-0.1
02/18/2020 02:50:00,H Q,61844,10.23,-0.25,0
02/18/2020 02:50:00,HUD VL,61758,11.98,0.74,-0.76
02/18/2020 02:50:00,LONGIL,61762,12.39,1.15,-0.76
02/18/2020 02:50:00,MHK VL,61756,10.91,0.29,-0.14
02/18/2020 02:50:00,MILLWD,61759,12.03,0.78,-0.77
02/18/2020 02:50:00,N.Y.C.,61761,12.13,0.89,-0.76
02/18/2020 02:50:00,NORTH,61755,10.24,-0.24,0
02/18/2020 02:50:00,NPX,61845,14.53,0.7,-3.35
02/18/2020 02:50:00,O H,61846,10.14,-0.46,-0.12
02/18/2020 02:50:00,PJM,61847,11.19,0.24,-0.47
02/18/2020 02:50:00,WEST,61752,10.31,-0.29,-0.12
02/18/2020 02:55:00,CAPITL,61757,12.2,0.67,-1.03
02/18/2020 02:55:00,CENTRL,61754,10.71,0.08,-0.13
02/18/2020 02:55:00,DUNWOD,61760,12.07,0.82,-0.76
02/18/2020 02:55:00,GENESE,61753,10.44,-0.15,-0.1
02/18/2020 02:55:00,H Q,61844,10.24,-0.25,0
02/18/2020 02:55:00,HUD VL,61758,12,0.76,-0.75
02/18/2020 02:55:00,LONGIL,61762,12.42,1.16,-0.76
02/18/2020 02:55:00,MHK VL,61756,10.94,0.3,-0.14
02/18/2020 02:55:00,MILLWD,61759,12.05,0.79,-0.77
02/18/2020 02:55:00,N.Y.C.,61761,12.15,0.9,-0.76
02/18/2020 02:55:00,NORTH,61755,10.25,-0.24,0
02/18/2020 02:55:00,NPX,61845,14.55,0.7,-3.35
02/18/2020 02:55:00,O H,61846,10.15,-0.47,-0.12
02/18/2020 02:55:00,PJM,61847,11.21,0.25,-0.47
02/18/2020 02:55:00,WEST,61752,10.32,-0.29,-0.12
02/18/2020 03:00:00,CAPITL,61757,12.19,0.67,-0.99
02/18/2020 03:00:00,CENTRL,61754,10.74,0.08,-0.12
02/18/2020 03:00:00,DUNWOD,61760,12.08,0.82,-0.73
02/18/2020 03:00:00,GENESE,61753,10.45,-0.18,-0.09
02/18/2020 03:00:00,H Q,61844,10.29,-0.24,0
02/18/2020 03:00:00,HUD VL,61758,12,0.75,-0.72
02/18/2020 03:00:00,LONGIL,61762,12.43,1.17,-0.73
02/18/2020 03:00:00,MHK VL,61756,10.97,0.31,-0.13
02/18/2020 03:00:00,MILLWD,61759,12.05,0.78,-0.74
02/18/2020 03:00:00,N.Y.C.,61761,12.15,0.89,-0.73
02/18/2020 03:00:00,NORTH,61755,10.29,-0.24,0
02/18/2020 03:00:00,NPX,61845,14.55,0.71,-3.31
02/18/2020 03:00:00,O H,61846,10.16,-0.49,-0.12
02/18/2020 03:00:00,PJM,61847,11.23,0.25,-0.45
02/18/2020 03:00:00,WEST,61752,10.34,-0.32,-0.12
02/18/2020 03:05:00,CAPITL,61757,13.61,0.66,-2.62
02/18/2020 03:05:00,CENTRL,61754,10.73,0.07,-0.33
02/18/2020 03:05:00,DUNWOD,61760,13.06,0.81,-1.92
02/18/2020 03:05:00,GENESE,61753,10.41,-0.17,-0.24
02/18/2020 03:05:00,H Q,61844,10.09,-0.24,0
02/18/2020 03:05:00,HUD VL,61758,12.98,0.73,-1.92
02/18/2020 03:05:00,LONGIL,61762,13.4,1.15,-1.92
02/18/2020 03:05:00,MHK VL,61756,10.96,0.29,-0.35
02/18/2020 03:05:00,MILLWD,61759,13.04,0.76,-1.95
02/18/2020 03:05:00,N.Y.C.,61761,13.13,0.88,-1.92
02/18/2020 03:05:00,NORTH,61755,10.1,-0.23,0
02/18/2020 03:05:00,NPX,61845,15.54,0.69,-4.52
02/18/2020 03:05:00,O H,61846,10.14,-0.5,-0.31
02/18/2020 03:05:00,PJM,61847,11.74,0.23,-1.18
02/18/2020 03:05:00,WEST,61752,10.31,-0.33,-0.31
02/18/2020 03:10:00,CAPITL,61757,19.14,-0.16,-21.93
02/18/2020 03:10:00,CENTRL,61754,0.12,-0.02,-2.77
02/18/2020 03:10:00,DUNWOD,61760,13.29,-0.21,-16.12
02/18/2020 03:10:00,GENESE,61753,-0.55,0.03,-2.04
02/18/2020 03:10:00,H Q,61844,-2.56,0.06,0
02/18/2020 03:10:00,HUD VL,61758,13.24,-0.19,-16.05
02/18/2020 03:10:00,LONGIL,61762,13.2,-0.3,-16.12
02/18/2020 03:10:00,MHK VL,61756,0.2,-0.08,-2.9
02/18/2020 03:10:00,MILLWD,61759,13.52,-0.2,-16.34
02/18/2020 03:10:00,N.Y.C.,61761,13.27,-0.23,-16.12
02/18/2020 03:10:00,NORTH,61755,-2.56,0.06,0
02/18/2020 03:10:00,NPX,61845,18.33,-0.17,-21.13
02/18/2020 03:10:00,O H,61846,0.1,0.11,-2.62
02/18/2020 03:10:00,PJM,61847,7.23,-0.06,-9.91
02/18/2020 03:10:00,WEST,61752,0.09,0.07,-2.64
02/18/2020 03:15:00,CAPITL,61757,13.61,0.64,-2.69
02/18/2020 03:15:00,CENTRL,61754,10.72,0.09,-0.34
02/18/2020 03:15:00,DUNWOD,61760,13.07,0.8,-1.98
02/18/2020 03:15:00,GENESE,61753,10.4,-0.13,-0.25
02/18/2020 03:15:00,H Q,61844,10.05,-0.24,0
02/18/2020 03:15:00,HUD VL,61758,12.98,0.73,-1.97
02/18/2020 03:15:00,LONGIL,61762,13.4,1.14,-1.98
02/18/2020 03:15:00,MHK VL,61756,10.93,0.29,-0.36
02/18/2020 03:15:00,MILLWD,61759,13.05,0.76,-2
02/18/2020 03:15:00,N.Y.C.,61761,13.14,0.87,-1.98
02/18/2020 03:15:00,NORTH,61755,10.06,-0.23,0
02/18/2020 03:15:00,NPX,61845,15.55,0.68,-4.58
02/18/2020 03:15:00,O H,61846,10.18,-0.43,-0.32
02/18/2020 03:15:00,PJM,61847,11.76,0.26,-1.22
02/18/2020 03:15:00,WEST,61752,10.34,-0.27,-0.32
02/18/2020 03:20:00,CAPITL,61757,13.61,0.65,-2.67
02/18/2020 03:20:00,CENTRL,61754,10.72,0.09,-0.34
02/18/2020 03:20:00,DUNWOD,61760,13.05,0.79,-1.97
02/18/2020 03:20:00,GENESE,61753,10.39,-0.14,-0.25
02/18/2020 03:20:00,H Q,61844,10.05,-0.24,0
02/18/2020 03:20:00,HUD VL,61758,12.97,0.72,-1.96
02/18/2020 03:20:00,LONGIL,61762,13.4,1.14,-1.97
02/18/2020 03:20:00,MHK VL,61756,10.93,0.29,-0.35
02/18/2020 03:20:00,MILLWD,61759,13.04,0.76,-1.99
02/18/2020 03:20:00,N.Y.C.,61761,13.12,0.86,-1.97
02/18/2020 03:20:00,NORTH,61755,10.06,-0.23,0
02/18/2020 03:20:00,NPX,61845,15.79,0.68,-4.82
02/18/2020 03:20:00,O H,61846,10.17,-0.44,-0.32
02/18/2020 03:20:00,PJM,61847,11.74,0.25,-1.21
02/18/2020 03:20:00,WEST,61752,10.33,-0.28,-0.32
02/18/2020 03:25:00,CAPITL,61757,13.61,0.65,-2.69
02/18/2020 03:25:00,CENTRL,61754,10.72,0.1,-0.34
02/18/2020 03:25:00,DUNWOD,61760,13.03,0.78,-1.98
02/18/2020 03:25:00,GENESE,61753,10.4,-0.12,-0.25
02/18/2020 03:25:00,H Q,61844,10.04,-0.24,0
02/18/2020 03:25:00,HUD VL,61758,12.96,0.72,-1.97
02/18/2020 03:25:00,LONGIL,61762,13.39,1.14,-1.98
02/18/2020 03:25:00,MHK VL,61756,10.93,0.3,-0.36
02/18/2020 03:25:00,MILLWD,61759,13.03,0.75,-2
02/18/2020 03:25:00,N.Y.C.,61761,13.12,0.86,-1.98
02/18/2020 03:25:00,NORTH,61755,10.05,-0.23,0
02/18/2020 03:25:00,NPX,61845,15.79,0.68,-4.84
02/18/2020 03:25:00,O H,61846,10.18,-0.42,-0.32
02/18/2020 03:25:00,PJM,61847,11.75,0.26,-1.22
02/18/2020 03:25:00,WEST,61752,10.34,-0.26,-0.32
02/18/2020 03:30:00,CAPITL,61757,14.42,0.64,-3.64
02/18/2020 03:30:00,CENTRL,61754,10.69,0.09,-0.46
02/18/2020 03:30:00,DUNWOD,61760,13.59,0.77,-2.67
02/18/2020 03:30:00,GENESE,61753,10.37,-0.11,-0.34
02/18/2020 03:30:00,H Q,61844,9.91,-0.23,0
02/18/2020 03:30:00,HUD VL,61758,13.52,0.71,-2.66
02/18/2020 03:30:00,LONGIL,61762,13.94,1.13,-2.68
02/18/2020 03:30:00,MHK VL,61756,10.91,0.28,-0.48
02/18/2020 03:30:00,MILLWD,61759,13.6,0.74,-2.71
02/18/2020 03:30:00,N.Y.C.,61761,13.67,0.85,-2.67
02/18/2020 03:30:00,NORTH,61755,9.92,-0.22,0
02/18/2020 03:30:00,NPX,61845,16.47,0.67,-5.65
02/18/2020 03:30:00,O H,61846,10.17,-0.41,-0.43
02/18/2020 03:30:00,PJM,61847,12.03,0.24,-1.65
02/18/2020 03:30:00,WEST,61752,10.34,-0.24,-0.44
02/18/2020 03:35:00,CAPITL,61757,13.89,0.65,-2.99
02/18/2020 03:35:00,CENTRL,61754,10.72,0.09,-0.38
02/18/2020 03:35:00,DUNWOD,61760,13.24,0.79,-2.2
02/18/2020 03:35:00,GENESE,61753,10.4,-0.13,-0.28
02/18/2020 03:35:00,H Q,61844,10.02,-0.24,0
02/18/2020 03:35:00,HUD VL,61758,13.16,0.72,-2.19
02/18/2020 03:35:00,LONGIL,61762,13.6,1.15,-2.2
02/18/2020 03:35:00,MHK VL,61756,10.93,0.29,-0.4
02/18/2020 03:35:00,MILLWD,61759,13.23,0.75,-2.23
02/18/2020 03:35:00,N.Y.C.,61761,13.31,0.86,-2.2
02/18/2020 03:35:00,NORTH,61755,10.04,-0.22,0
02/18/2020 03:35:00,NPX,61845,15.34,0.68,-4.41
02/18/2020 03:35:00,O H,61846,10.17,-0.44,-0.36
02/18/2020 03:35:00,PJM,61847,11.86,0.26,-1.35
02/18/2020 03:35:00,WEST,61752,10.33,-0.28,-0.36
02/18/2020 03:40:00,CAPITL,61757,14.09,0.63,-3.22
02/18/2020 03:40:00,CENTRL,61754,10.72,0.08,-0.41
02/18/2020 03:40:00,DUNWOD,61760,13.4,0.8,-2.36
02/18/2020 03:40:00,GENESE,61753,10.39,-0.14,-0.3
02/18/2020 03:40:00,H Q,61844,10,-0.24,0
02/18/2020 03:40:00,HUD VL,61758,13.32,0.73,-2.35
02/18/2020 03:40:00,LONGIL,61762,13.76,1.16,-2.36
02/18/2020 03:40:00,MHK VL,61756,10.95,0.29,-0.43
02/18/2020 03:40:00,MILLWD,61759,13.39,0.76,-2.4
02/18/2020 03:40:00,N.Y.C.,61761,13.47,0.87,-2.36
02/18/2020 03:40:00,NORTH,61755,10.02,-0.22,0
02/18/2020 03:40:00,NPX,61845,15.52,0.68,-4.61
02/18/2020 03:40:00,O H,61846,10.17,-0.45,-0.38
02/18/2020 03:40:00,PJM,61847,11.94,0.25,-1.45
02/18/2020 03:40:00,WEST,61752,10.34,-0.29,-0.39
02/18/2020 03:45:00,CAPITL,61757,15.57,0.62,-4.97
02/18/2020 03:45:00,CENTRL,61754,10.69,0.08,-0.63
02/18/2020 03:45:00,DUNWOD,61760,14.41,0.77,-3.65
02/18/2020 03:45:00,GENESE,61753,10.34,-0.11,-0.46
02/18/2020 03:45:00,H Q,61844,9.76,-0.23,0
02/18/2020 03:45:00,HUD VL,61758,14.32,0.7,-3.64
02/18/2020 03:45:00,LONGIL,61762,14.77,1.13,-3.65
02/18/2020 03:45:00,MHK VL,61756,10.92,0.28,-0.66
02/18/2020 03:45:00,MILLWD,61759,14.43,0.74,-3.7
02/18/2020 03:45:00,N.Y.C.,61761,14.49,0.85,-3.65
02/18/2020 03:45:00,NORTH,61755,9.78,-0.21,0
02/18/2020 03:45:00,NPX,61845,16.76,0.66,-6.11
02/18/2020 03:45:00,O H,61846,10.17,-0.41,-0.59
02/18/2020 03:45:00,PJM,61847,12.47,0.24,-2.25
02/18/2020 03:45:00,WEST,61752,10.33,-0.25,-0.6
02/18/2020 03:50:00,CAPITL,61757,14.42,0.64,-3.64
02/18/2020 03:50:00,CENTRL,61754,10.68,0.08,-0.46
02/18/2020 03:50:00,DUNWOD,61760,13.6,0.78,-2.67
02/18/2020 03:50:00,GENESE,61753,10.37,-0.11,-0.34
02/18/2020 03:50:00,H Q,61844,9.91,-0.23,0
02/18/2020 03:50:00,HUD VL,61758,13.52,0.71,-2.66
02/18/2020 03:50:00,LONGIL,61762,13.96,1.15,-2.68
02/18/2020 03:50:00,MHK VL,61756,10.92,0.29,-0.48
02/18/2020 03:50:00,MILLWD,61759,13.6,0.74,-2.71
02/18/2020 03:50:00,N.Y.C.,61761,13.68,0.86,-2.67
02/18/2020 03:50:00,NORTH,61755,9.93,-0.21,0
02/18/2020 03:50:00,NPX,61845,16.06,0.67,-5.25
02/18/2020 03:50:00,O H,61846,10.16,-0.42,-0.43
02/18/2020 03:50:00,PJM,61847,12.03,0.24,-1.65
02/18/2020 03:50:00,WEST,61752,10.33,-0.25,-0.44
02/18/2020 03:55:00,CAPITL,61757,14.1,0.64,-3.24
02/18/2020 03:55:00,CENTRL,61754,10.72,0.09,-0.41
02/18/2020 03:55:00,DUNWOD,61760,13.4,0.8,-2.38
02/18/2020 03:55:00,GENESE,61753,10.38,-0.14,-0.3
02/18/2020 03:55:00,H Q,61844,9.99,-0.23,0
02/18/2020 03:55:00,HUD VL,61758,13.32,0.73,-2.37
02/18/2020 03:55:00,LONGIL,61762,13.77,1.16,-2.38
02/18/2020 03:55:00,MHK VL,61756,10.95,0.3,-0.43
02/18/2020 03:55:00,MILLWD,61759,13.39,0.76,-2.41
02/18/2020 03:55:00,N.Y.C.,61761,13.47,0.87,-2.38
02/18/2020 03:55:00,NORTH,61755,10,-0.22,0
02/18/2020 03:55:00,NPX,61845,15.8,0.67,-4.9
02/18/2020 03:55:00,O H,61846,10.17,-0.44,-0.39
02/18/2020 03:55:00,PJM,61847,11.95,0.27,-1.46
02/18/2020 03:55:00,WEST,61752,10.34,-0.28,-0.39
02/18/2020 04:00:00,CAPITL,61757,13.57,0.72,-1.23
02/18/2020 04:00:00,CENTRL,61754,11.84,0.07,-0.16
02/18/2020 04:00:00,DUNWOD,61760,13.42,0.89,-0.9
02/18/2020 04:00:00,GENESE,61753,11.51,-0.22,-0.11
02/18/2020 04:00:00,H Q,61844,11.37,-0.24,0
02/18/2020 04:00:00,HUD VL,61758,13.33,0.81,-0.9
02/18/2020 04:00:00,LONGIL,61762,13.87,1.35,-0.9
02/18/2020 04:00:00,MHK VL,61756,12.11,0.32,-0.16
02/18/2020 04:00:00,MILLWD,61759,13.38,0.85,-0.92
02/18/2020 04:00:00,N.Y.C.,61761,13.5,0.98,-0.9
02/18/2020 04:00:00,NORTH,61755,11.4,-0.22,0
02/18/2020 04:00:00,NPX,61845,15.55,0.75,-3.18
02/18/2020 04:00:00,O H,61846,11.17,-0.59,-0.15
02/18/2020 04:00:00,PJM,61847,12.43,0.26,-0.56
02/18/2020 04:00:00,WEST,61752,11.36,-0.41,-0.15
02/18/2020 04:05:00,CAPITL,61757,13.5,0.73,-1.03
02/18/2020 04:05:00,CENTRL,61754,11.93,0.06,-0.13
02/18/2020 04:05:00,DUNWOD,61760,13.39,0.89,-0.76
02/18/2020 04:05:00,GENESE,61753,11.57,-0.27,-0.1
02/18/2020 04:05:00,H Q,61844,11.51,-0.23,0
02/18/2020 04:05:00,HUD VL,61758,13.3,0.81,-0.75
02/18/2020 04:05:00,LONGIL,61762,34.52,1.34,-21.44
02/18/2020 04:05:00,MHK VL,61756,12.21,0.33,-0.14
02/18/2020 04:05:00,MILLWD,61759,13.35,0.85,-0.77
02/18/2020 04:05:00,N.Y.C.,61761,13.48,0.99,-0.76
02/18/2020 04:05:00,NORTH,61755,11.54,-0.2,0
02/18/2020 04:05:00,NPX,61845,17.66,0.76,-5.16
02/18/2020 04:05:00,O H,61846,11.2,-0.67,-0.12
02/18/2020 04:05:00,PJM,61847,12.43,0.22,-0.46
02/18/2020 04:05:00,WEST,61752,11.37,-0.49,-0.12
02/18/2020 04:10:00,CAPITL,61757,15.46,0.71,-3.32
02/18/2020 04:10:00,CENTRL,61754,11.89,0.05,-0.42
02/18/2020 04:10:00,DUNWOD,61760,14.74,0.87,-2.44
02/18/2020 04:10:00,GENESE,61753,11.5,-0.24,-0.31
02/18/2020 04:10:00,H Q,61844,11.2,-0.23,0
02/18/2020 04:10:00,HUD VL,61758,14.65,0.79,-2.43
02/18/2020 04:10:00,LONGIL,61762,20.42,1.29,-7.7
02/18/2020 04:10:00,MHK VL,61756,12.18,0.31,-0.44
02/18/2020 04:10:00,MILLWD,61759,14.73,0.82,-2.47
02/18/2020 04:10:00,N.Y.C.,61761,14.83,0.96,-2.44
02/18/2020 04:10:00,NORTH,61755,11.21,-0.22,0
02/18/2020 04:10:00,NPX,61845,19.3,0.74,-7.13
02/18/2020 04:10:00,O H,61846,11.2,-0.63,-0.4
02/18/2020 04:10:00,PJM,61847,13.14,0.21,-1.5
02/18/2020 04:10:00,WEST,61752,11.37,-0.46,-0.4
02/18/2020 04:15:00,CAPITL,61757,15.47,0.71,-3.37
02/18/2020 04:15:00,CENTRL,61754,11.87,0.05,-0.42
02/18/2020 04:15:00,DUNWOD,61760,14.74,0.87,-2.48
02/18/2020 04:15:00,GENESE,61753,11.5,-0.22,-0.31
02/18/2020 04:15:00,H Q,61844,11.17,-0.23,0
02/18/2020 04:15:00,HUD VL,61758,14.65,0.79,-2.46
02/18/2020 04:15:00,LONGIL,61762,20.42,1.29,-7.74
02/18/2020 04:15:00,MHK VL,61756,12.16,0.31,-0.45
02/18/2020 04:15:00,MILLWD,61759,14.74,0.83,-2.51
02/18/2020 04:15:00,N.Y.C.,61761,14.84,0.97,-2.47
02/18/2020 04:15:00,NORTH,61755,11.18,-0.22,0
02/18/2020 04:15:00,NPX,61845,19.31,0.74,-7.17
02/18/2020 04:15:00,O H,61846,11.2,-0.6,-0.4
02/18/2020 04:15:00,PJM,61847,13.13,0.21,-1.52
02/18/2020 04:15:00,WEST,61752,11.36,-0.44,-0.4
02/18/2020 04:20:00,CAPITL,61757,17.01,0.61,-6.48
02/18/2020 04:20:00,CENTRL,61754,10.77,0.04,-0.82
02/18/2020 04:20:00,DUNWOD,61760,15.43,0.75,-4.76
02/18/2020 04:20:00,GENESE,61753,10.34,-0.18,-0.6
02/18/2020 04:20:00,H Q,61844,9.72,-0.2,0
02/18/2020 04:20:00,HUD VL,61758,15.34,0.68,-4.74
02/18/2020 04:20:00,LONGIL,61762,19.02,1.12,-7.99
02/18/2020 04:20:00,MHK VL,61756,11.05,0.27,-0.87
02/18/2020 04:20:00,MILLWD,61759,15.47,0.72,-4.83
02/18/2020 04:20:00,N.Y.C.,61761,15.52,0.84,-4.76
02/18/2020 04:20:00,NORTH,61755,9.72,-0.2,0
02/18/2020 04:20:00,NPX,61845,20.39,0.64,-9.83
02/18/2020 04:20:00,O H,61846,10.16,-0.53,-0.77
02/18/2020 04:20:00,PJM,61847,13.01,0.17,-2.93
02/18/2020 04:20:00,WEST,61752,10.32,-0.38,-0.78
02/18/2020 04:25:00,CAPITL,61757,16.45,0.69,-4.53
02/18/2020 04:25:00,CENTRL,61754,11.85,0.05,-0.57
02/18/2020 04:25:00,DUNWOD,61760,15.42,0.85,-3.33
02/18/2020 04:25:00,GENESE,61753,11.46,-0.2,-0.42
02/18/2020 04:25:00,H Q,61844,11.01,-0.22,0
02/18/2020 04:25:00,HUD VL,61758,15.33,0.77,-3.32
02/18/2020 04:25:00,LONGIL,61762,19.01,1.27,-6.51
02/18/2020 04:25:00,MHK VL,61756,12.15,0.3,-0.61
02/18/2020 04:25:00,MILLWD,61759,15.43,0.82,-3.38
02/18/2020 04:25:00,N.Y.C.,61761,15.52,0.95,-3.33
02/18/2020 04:25:00,NORTH,61755,11.02,-0.21,0
02/18/2020 04:25:00,NPX,61845,20.12,0.73,-8.15
02/18/2020 04:25:00,O H,61846,11.18,-0.6,-0.54
02/18/2020 04:25:00,PJM,61847,13.48,0.19,-2.05
02/18/2020 04:25:00,WEST,61752,11.34,-0.44,-0.54
02/18/2020 04:30:00,CAPITL,61757,15.49,0.71,-3.4
02/18/2020 04:30:00,CENTRL,61754,11.86,0.05,-0.43
02/18/2020 04:30:00,DUNWOD,61760,14.75,0.86,-2.5
02/18/2020 04:30:00,GENESE,61753,11.47,-0.23,-0.32
02/18/2020 04:30:00,H Q,61844,11.16,-0.23,0
02/18/2020 04:30:00,HUD VL,61758,14.66,0.78,-2.49
02/18/2020 04:30:00,LONGIL,61762,19.02,1.29,-6.35
02/18/2020 04:30:00,MHK VL,61756,12.15,0.31,-0.45
02/18/2020 04:30:00,MILLWD,61759,14.75,0.83,-2.53
02/18/2020 04:30:00,N.Y.C.,61761,14.85,0.97,-2.5
02/18/2020 04:30:00,NORTH,61755,11.18,-0.2,0
02/18/2020 04:30:00,NPX,61845,19.3,0.74,-7.18
02/18/2020 04:30:00,O H,61846,11.16,-0.63,-0.41
02/18/2020 04:30:00,PJM,61847,13.11,0.19,-1.54
02/18/2020 04:30:00,WEST,61752,11.34,-0.46,-0.41
